,SeniorCitizen,Dependents,Contract,PaperlessBilling,Partner,tenure,MonthlyCharges,TotalCharges,Churn,DSL,Fiber optic,No
4013,0,0,0,1,0,-0.5869565217391305,-0.29438822447102103,-0.3773405583818052,0,1,0,0
4014,1,0,0,0,0,0.5,0.6945722171113157,1.3090034369324735,0,0,1,0
4015,0,0,1,0,0,0.15217391304347827,-0.29254829806807714,0.14617830054187864,0,1,0,0
4016,0,0,0,0,0,-0.6086956521739131,-0.4599816007359705,-0.39847050979323145,0,1,0,0
4017,0,0,1,0,0,-0.021739130434782608,-0.20883164673413054,0.07573039419736763,0,1,0,0
4018,0,1,1,0,1,-0.4782608695652174,-0.016559337626494783,-0.27124875213196636,0,1,0,0
4019,0,0,0,1,0,-0.32608695652173914,0.5556577736890526,0.005326692772127338,1,0,1,0
4020,1,0,2,1,1,0.9347826086956522,-0.0993560257589695,0.9278686229799272,0,1,0,0
4021,0,1,0,1,1,-0.6086956521739131,-0.9172033118675252,-0.40579379141908833,1,0,0,1
4022,0,0,0,0,0,-0.41304347826086957,-0.9475620975160993,-0.36374017821949944,0,0,0,1
4023,0,0,1,0,0,0.2826086956521739,-0.9300827966881325,-0.1613700577979319,0,0,0,1
4024,0,0,0,0,0,-0.4782608695652174,-0.8334866605335787,-0.3558569676162128,0,1,0,0
4025,0,0,0,1,0,-0.5434782608695652,0.08187672493100281,-0.31697137363102884,1,0,1,0
4026,0,1,2,1,1,0.9347826086956522,0.8086476540938364,1.963015217543459,0,0,1,0
4027,0,0,0,1,1,-0.1956521739130435,-0.8445262189512419,-0.26955423022658703,1,1,0,0
4028,0,0,2,0,0,0.7391304347826086,0.7148114075436984,1.665722400474466,0,0,1,0
4029,0,0,2,0,0,0.5869565217391305,-0.46550137994480223,0.34262496178116353,0,1,0,0
4030,0,1,0,1,0,-0.5217391304347826,-0.35602575896964117,-0.32731532474038816,0,1,0,0
4031,0,0,2,1,1,0.9347826086956522,0.737810487580497,1.94060332347318,0,0,1,0
4032,1,1,0,1,1,0.8478260869565217,0.2631094756209754,1.2631187307294178,0,0,1,0
4033,0,1,1,0,1,0.8260869565217391,-0.18951241950321984,0.765209255036598,0,1,0,0
4034,0,1,0,0,1,-0.45652173913043476,-0.4728610855565777,-0.30304682406073746,0,1,0,0
4035,0,1,0,1,1,0.5,0.4213431462741492,0.9531243668566249,0,0,1,0
4036,0,1,0,1,1,-0.2391304347826087,-0.9218031278748849,-0.29338068171352993,0,0,0,1
4037,0,1,2,0,1,0.6521739130434783,-0.8261269549218031,0.04024857899603262,0,0,0,1
4038,0,0,2,0,0,0.6739130434782609,-0.9153633854645814,-0.08972861863311019,0,0,0,1
4039,0,0,0,1,0,-0.4782608695652174,0.4369825206991721,-0.20516239782217094,0,0,1,0
4040,0,1,1,0,1,0.6521739130434783,-0.6540938362465502,0.171758213826562,0,1,0,0
4041,0,0,2,1,0,0.3695652173913043,-0.1766329346826126,0.44084829240080603,0,1,0,0
4042,0,0,0,1,0,-0.5217391304347826,-0.3495860165593375,-0.3345354615546133,0,1,0,0
4043,1,0,2,1,1,0.6521739130434783,-0.11591536338546454,0.7336174727310903,0,1,0,0
4044,0,0,2,1,1,0.8913043478260869,0.26586936522539106,1.3320636698187232,0,1,0,0
4045,0,0,0,1,0,-0.32608695652173914,0.011959521619135341,-0.1424798222962245,1,0,1,0
4046,0,0,0,1,0,0.32608695652173914,-0.37166513339466417,0.2185564883612131,0,1,0,0
4047,0,0,2,1,1,0.7608695652173914,0.4461821527138915,1.3412435580539521,0,0,1,0
4048,0,1,2,0,1,0.6304347826086957,-0.19503219871205144,0.6562588640072495,0,1,0,0
4049,1,0,1,0,1,0.3695652173913043,0.5501379944802209,0.9891219061161189,0,0,1,0
4050,1,0,0,1,1,0.6304347826086957,0.5252989880404787,1.2917340484706938,0,0,1,0
4051,0,0,2,1,1,0.9347826086956522,0.503219871205152,1.6126617623764563,0,0,1,0
4052,1,0,0,1,0,0.021739130434782608,-0.5528978840846366,-0.0661673966617918,1,1,0,0
4053,1,0,0,0,0,-0.391304347826087,-0.18583256669733203,-0.2164641221823968,0,1,0,0
4054,1,0,0,1,0,0.10869565217391304,-0.2594296228150873,0.10858938418863716,0,1,0,0
4055,0,0,2,0,0,0.5434782608695652,-0.44434222631094744,0.3048592257508389,0,1,0,0
4056,0,0,0,1,0,-0.5652173913043478,-0.36338546458141663,-0.36605356899466956,1,1,0,0
4057,0,1,2,0,1,0.9347826086956522,-0.8362465501379945,0.13607010900196345,0,0,0,1
4058,0,1,0,1,1,0.2391304347826087,0.2667893284268629,0.5615719269292685,1,0,1,0
4059,0,1,0,0,1,-0.5869565217391305,-0.08555657773689038,-0.37224225769257685,1,1,0,0
4060,0,1,2,0,1,0.5434782608695652,-0.12879484820607165,0.5928248048537,0,1,0,0
4061,0,0,0,0,0,-0.32608695652173914,-0.3725850965961361,-0.20274586223536906,0,1,0,0
4062,0,0,0,0,0,-0.6086956521739131,0.002759889604415928,-0.39105881832883294,1,0,1,0
4063,0,0,0,1,0,-0.41304347826086957,0.4507819687212512,-0.13085392852801297,1,0,1,0
4064,0,0,0,0,0,-0.6086956521739131,-0.37166513339466417,-0.3970559523765669,0,1,0,0
4065,0,0,0,0,0,-0.6086956521739131,-0.9310027598896045,-0.4060148160154422,1,0,0,1
4066,0,0,1,1,0,0.5869565217391305,-0.10487580496780109,0.6684004818336201,0,1,0,0
4067,0,0,2,1,1,0.8478260869565217,0.1701931922723091,1.213668161038521,0,1,0,0
4068,0,1,1,1,1,-0.32608695652173914,-0.9356025758969642,-0.3316768767751037,0,0,0,1
4069,0,1,2,1,1,0.8478260869565217,0.5372585096596137,1.553220880930366,0,0,1,0
4070,1,0,0,1,1,0.5652173913043478,0.06715731370745182,0.782404968632926,0,0,1,0
4071,0,0,0,1,0,-0.2826086956521739,-0.578656853725851,-0.2160368079627794,0,1,0,0
4072,1,0,0,1,0,-0.43478260869565216,0.16927322907083725,-0.20007883210603283,0,0,1,0
4073,0,1,0,1,1,-0.32608695652173914,-0.09015639374425008,-0.13552491499762392,1,1,0,0
4074,1,0,0,1,1,0.6304347826086957,0.5216191352345908,1.3011349613022767,1,0,1,0
4075,0,0,0,1,0,0.5217391304347826,-0.44250229990800366,0.33872019391224584,0,1,0,0
4076,0,0,2,1,1,0.8913043478260869,0.5335786568537259,1.6347052821194783,0,0,1,0
4077,1,1,0,1,1,-0.32608695652173914,0.46826126954921815,-0.015081244957876381,0,0,1,0
4078,0,1,1,1,1,-0.15217391304347827,-0.052437902483900546,0.043195573614083695,1,1,0,0
4079,0,0,0,1,1,-0.41304347826086957,0.14351425942962304,-0.1863458371859148,0,0,1,0
4080,0,1,2,0,1,0.0,-0.8141674333026678,-0.20774101811296564,0,0,0,1
4081,0,0,0,1,0,-0.6086956521739131,-0.013799448022079119,-0.39132404784445757,1,0,1,0
4082,0,0,1,0,1,0.43478260869565216,0.2575896964121435,0.7844531298924714,1,1,0,0
4083,1,0,0,1,1,0.8478260869565217,0.549218031278749,1.6073424370908738,1,0,1,0
4084,0,0,0,0,0,-0.6086956521739131,0.141674333026679,-0.3888338373922044,1,0,1,0
4085,0,0,1,1,0,0.021739130434782608,-0.5519779208831646,-0.06201213425033981,0,1,0,0
4086,0,0,2,0,1,0.9347826086956522,0.16283348666053377,1.1801018923389188,0,1,0,0
4087,0,0,0,1,0,-0.41304347826086957,-0.9098436062557498,-0.3390443633202314,0,0,0,1
4088,0,0,0,0,0,-0.4782608695652174,0.05979760809567618,-0.258591410247437,1,0,1,0
4089,0,0,0,1,0,-0.43478260869565216,0.08095676172953094,-0.20360049067460384,1,0,1,0
4090,0,1,0,0,0,-0.6086956521739131,-0.3762649494020239,-0.39712962724201817,0,1,0,0
4091,0,0,0,1,0,-0.1956521739130435,-0.026678932842686087,-0.00799372290146355,0,1,0,0
4092,0,0,0,1,0,-0.6086956521739131,-0.9218031278748849,-0.4058674662845396,0,0,0,1
4093,0,0,0,1,0,0.0,0.10395584176632947,0.2409978523776721,0,0,1,0
4094,0,0,0,0,0,-0.6086956521739131,0.06715731370745182,-0.3900273702125151,0,0,1,0
4095,0,0,0,1,0,-0.5652173913043478,0.219871205151794,-0.3486515657750779,0,0,1,0
4096,0,0,0,1,0,-0.1956521739130435,0.3505059797608098,0.13959176757053451,0,0,1,0
4097,0,1,0,1,0,0.7608695652173914,0.5298988040478384,1.4068141883055885,0,0,1,0
4098,0,0,0,1,0,-0.6086956521739131,-0.9227230910763569,-0.40588220125762986,1,0,0,1
4099,0,0,0,0,0,-0.5,-0.7525298988040477,-0.36425590227765836,0,1,0,0
4100,0,0,2,0,1,0.45652173913043476,-0.9300827966881325,-0.11324563568515778,0,0,0,1
4101,0,0,0,1,0,-0.5,-0.20607175712971476,-0.31260982159631323,0,1,0,0
4102,0,1,0,0,1,-0.4782608695652174,-0.4710211591536338,-0.3135086549548188,0,1,0,0
4103,0,1,2,1,1,0.9347826086956522,0.376264949402024,1.5071888249964085,0,0,1,0
4104,0,0,0,1,1,-0.45652173913043476,-0.38270469181232747,-0.29588562713887334,0,1,0,0
4105,0,1,2,0,1,0.8260869565217391,0.6688132474701014,1.6538607471368103,0,0,1,0
4106,1,0,0,1,1,-0.10869565217391304,0.42686292548298077,0.2553791861137614,1,0,1,0
4107,0,0,2,1,1,0.9347826086956522,0.4434222631094758,1.627986134390322,0,0,1,0
4108,0,1,1,1,1,0.08695652173913043,-0.936522539098436,-0.23494177843757708,0,0,0,1
4109,0,0,0,1,0,-0.5869565217391305,-0.8334866605335787,-0.39522881571337526,1,1,0,0
4110,0,0,2,0,1,0.8913043478260869,-0.044158233670653024,0.9626873643922006,0,1,0,0
4111,0,0,1,0,0,-0.15217391304347827,-0.0938362465501379,0.01306255364451142,0,1,0,0
4112,0,0,0,1,0,0.6521739130434783,0.5354185832566699,1.245466232967292,0,0,1,0
4113,0,0,1,1,0,0.15217391304347827,-0.9199632014719411,-0.20676850988900877,0,0,0,1
4114,0,1,2,0,1,0.4782608695652174,-0.9273229070837166,-0.10866305905408837,0,0,0,1
4115,0,0,1,0,1,0.5217391304347826,0.12971481140754393,0.8129210979028448,0,1,0,0
4116,0,1,1,0,1,-0.1956521739130435,-0.9319227230910763,-0.29525202329599237,0,0,0,1
4117,0,0,2,0,1,0.7391304347826086,0.5400183992640296,1.4537303426249615,0,0,1,0
4118,0,0,0,0,0,0.2391304347826087,0.08187672493100281,0.46392326026014585,0,0,1,0
4119,0,0,1,1,0,0.13043478260869565,-0.9420423183072677,-0.22381687375443426,0,0,0,1
4120,0,1,1,0,1,-0.06521739130434782,0.15823367065317404,0.18765724979094758,0,0,1,0
4121,1,0,0,1,1,-0.043478260869565216,0.46366145354185845,0.3279194586370886,1,0,1,0
4122,0,1,1,0,0,0.5217391304347826,-0.13799448022079105,0.5958896792564732,0,1,0,0
4123,1,0,0,0,1,0.10869565217391304,0.02207911683532664,0.30350360822653544,0,0,1,0
4124,1,0,0,1,1,-0.21739130434782608,0.45262189512419526,0.10690959725634802,0,0,1,0
4125,0,0,0,1,1,0.30434782608695654,0.2897884084636615,0.6348342131340182,0,0,1,0
4126,0,1,0,0,1,-0.5,-0.9346826126954922,-0.3756165665302453,0,0,0,1
4127,0,1,2,1,0,0.5869565217391305,-0.8380864765409384,0.007875843116741547,0,0,0,1
4128,0,0,0,1,0,0.6086956521739131,-0.5712971481140754,0.21040804824230186,1,1,0,0
4129,0,1,0,1,1,0.10869565217391304,0.25206991720331196,0.44572556849368045,0,0,1,0
4130,0,0,0,0,0,-0.41304347826086957,-0.6274149034038639,-0.3016175316709827,0,1,0,0
4131,0,0,0,1,0,-0.6086956521739131,-0.9218031278748849,-0.4058674662845396,1,0,0,1
4132,0,0,0,1,0,-0.34782608695652173,-0.8546458141674333,-0.32318953227511665,1,1,0,0
4133,0,0,0,0,0,0.5869565217391305,0.5197792088316467,1.2328973009213042,0,0,1,0
4134,0,0,0,1,1,0.5652173913043478,0.612695492180313,1.261070569469872,0,0,1,0
4135,0,1,2,1,1,0.15217391304347827,0.4149034038638457,0.5840280259188176,0,1,0,0
4136,0,0,1,0,1,0.391304347826087,-0.9282428702851886,-0.13394827287696662,0,0,0,1
4137,0,1,0,1,1,-0.3695652173913043,-0.9245630174793008,-0.34334697546258597,0,0,0,1
4138,0,0,0,1,0,-0.6086956521739131,0.2778288868445264,-0.38665306137484656,1,0,1,0
4139,1,0,0,1,0,-0.10869565217391304,0.18675252989880417,0.20362996062078437,0,0,1,0
4140,0,0,1,0,0,0.7391304347826086,0.5436982520699175,1.3967354667118537,1,0,1,0
4141,1,0,0,1,0,0.13043478260869565,-0.561177552897884,0.010940717519514628,0,1,0,0
4142,0,0,1,0,0,0.8260869565217391,-0.18123275068997233,0.7286517867996744,0,1,0,0
4143,0,0,0,1,0,-0.08695652173913043,0.26586936522539106,0.19036848483955457,1,0,1,0
4144,0,0,0,0,0,-0.17391304347826086,0.6163753449862006,0.2409241775122208,0,0,1,0
4145,0,0,0,0,0,-0.34782608695652173,-0.04691812327506895,-0.16362450868074097,0,1,0,0
4146,0,0,0,1,1,0.13043478260869565,0.08923643054277845,0.3473696231162257,1,0,1,0
4147,1,0,2,0,1,0.9130434782608695,-0.8371665133394663,0.14838854650541697,0,0,0,1
4148,0,0,0,0,0,0.0,-0.9383624655013799,-0.23454393416414018,0,0,0,1
4149,0,0,2,0,1,0.9130434782608695,-0.3863845446182152,0.6241071527243123,1,1,0,0
4150,1,0,0,1,1,-0.4782608695652174,0.3431462741490342,-0.2334093412361905,0,0,1,0
4151,1,0,0,1,0,0.6086956521739131,-0.28242870285188587,0.4999797394120009,0,1,0,0
4152,0,0,2,0,1,0.782608695652174,0.10671573137074539,1.0409006015552764,0,1,0,0
4153,0,0,1,0,0,-0.043478260869565216,-0.9208831646734131,-0.23647421563896365,0,0,0,1
4154,0,0,0,1,0,-0.5,0.08371665133394686,-0.27338532323005343,1,0,1,0
4155,1,0,2,1,0,0.9347826086956522,0.8647654093836248,2.0743232042672477,0,0,1,0
4156,0,0,0,1,0,-0.6086956521739131,-0.9310027598896045,-0.4060148160154422,0,0,0,1
4157,0,0,0,0,0,-0.391304347826087,-0.46274149034038625,-0.26684299517798,0,1,0,0
4158,0,1,2,0,1,0.21739130434782608,-0.8307267709291628,-0.12068679709573675,0,0,0,1
4159,1,0,0,1,0,0.6521739130434783,0.3569457221711133,1.208098341210404,0,0,1,0
4160,0,0,1,0,0,-0.06521739130434782,0.08555657773689064,0.15055458754968448,0,1,0,0
4161,1,0,0,0,0,-0.5869565217391305,-0.37534498620055184,-0.38027281802676605,0,1,0,0
4162,0,1,2,0,1,0.9347826086956522,-0.08555657773689038,0.9365180521839073,0,1,0,0
4163,0,0,1,0,1,0.782608695652174,-0.06071757129714807,0.8581869352361096,0,1,0,0
4164,0,1,2,0,1,0.9347826086956522,0.7460901563937445,1.922995030630325,0,0,1,0
4165,0,0,0,1,0,-0.5,0.3238270469181235,-0.25789886651219496,0,0,1,0
4166,1,0,1,0,0,0.06521739130434782,-0.9300827966881325,-0.23864025668323116,0,0,0,1
4167,0,0,1,0,1,0.45652173913043476,0.09843606255749787,0.7304789234628659,0,1,0,0
4168,0,0,2,1,1,0.6956521739130435,-0.15087396504139827,0.7017899308561387,0,1,0,0
4169,0,0,0,1,0,-0.30434782608695654,0.5685372585096597,0.01761566032940035,1,0,1,0
4170,0,0,2,0,1,0.9347826086956522,0.8242870285188595,2.0487432909825647,0,0,1,0
4171,0,0,0,1,0,-0.43478260869565216,-0.9457221711131554,-0.35713891027506506,1,0,0,1
4172,0,0,0,0,0,-0.6086956521739131,-0.9356025758969642,-0.40608849088089344,0,0,0,1
4173,0,0,0,1,0,-0.3695652173913043,0.298068077276909,-0.09742027458622347,0,0,1,0
4174,0,0,0,0,0,0.17391304347826086,-0.7681692732290708,-0.12493046934573034,1,1,0,0
4175,0,1,1,0,1,0.6956521739130435,-0.9190432382704692,-0.05040097545521853,0,0,0,1
4176,0,1,1,0,1,-0.2391304347826087,-0.9300827966881325,-0.31095950461020466,0,0,0,1
4177,0,1,0,0,0,-0.17391304347826086,-0.4544618215271389,-0.12154142553497159,0,1,0,0
4178,0,1,2,1,1,0.8478260869565217,-0.25666973321067155,0.751770959578285,0,1,0,0
4179,1,0,0,1,0,-0.3695652173913043,0.054277828886844584,-0.16780924103837352,0,0,1,0
4180,1,0,0,0,0,-0.5869565217391305,-0.8463661453541858,-0.39950195790954934,1,1,0,0
4181,0,0,0,1,1,0.717391304347826,0.5703771849126036,1.4048986418038554,0,0,1,0
4182,1,0,0,0,0,0.0,0.5206991720331189,0.4318157538964794,1,0,1,0
4183,0,1,0,0,0,-0.6086956521739131,-0.6761729530818766,-0.40193322846944146,0,1,0,0
4184,1,0,0,1,1,-0.5217391304347826,0.17571297148114098,-0.3104732504982262,1,0,1,0
4185,0,0,0,0,0,-0.6086956521739131,-0.9135234590616375,-0.40573485152672734,0,0,0,1
4186,0,1,2,1,0,0.717391304347826,0.6200551977920884,1.53038167264047,0,0,1,0
4187,0,1,2,0,1,0.15217391304347827,-0.9218031278748849,-0.20025565178311586,0,0,0,1
4188,1,0,0,1,0,-0.021739130434782608,0.6062557497700093,0.44003786888084195,1,0,1,0
4189,0,1,1,0,1,0.8695652173913043,0.061637534498620215,1.0280222350743933,0,1,0,0
4190,0,0,0,1,1,-0.391304347826087,0.4756209751609938,-0.05169765308716103,1,0,1,0
4191,0,0,0,1,1,0.7391304347826086,0.7065317387304509,1.6132511613000666,0,0,1,0
4192,0,0,1,0,0,-0.13043478260869565,-0.9236430542778289,-0.29230502867794134,0,0,0,1
4193,0,0,0,0,0,-0.41304347826086957,-0.9310027598896045,-0.3504639674651793,0,0,0,1
4194,0,0,2,1,1,0.9130434782608695,-0.8169273229070837,0.11918382984053079,0,0,0,1
4195,1,0,0,1,0,0.34782608695652173,-0.005519779208831595,0.49066723641895943,0,1,0,0
4196,0,1,2,0,1,0.8913043478260869,-0.8518859245630175,0.10823574483447101,0,0,0,1
4197,0,1,0,1,0,-0.15217391304347827,0.2649494020239192,0.12356011684833662,0,0,1,0
4198,0,1,2,0,1,0.5,-0.8702851885924563,-0.041957835874502226,0,0,0,1
4199,0,0,1,1,1,0.5652173913043478,0.6218951241950325,1.2806386137337318,1,0,1,0
4200,0,0,2,0,0,0.782608695652174,-0.19135234590616362,0.7437109292979153,0,1,0,0
4201,0,1,2,0,1,0.9347826086956522,-0.9346826126954922,0.01944279699259203,0,0,0,1
4202,0,0,1,0,1,-0.41304347826086957,-0.9337626494940202,-0.35600431734711535,0,0,0,1
4203,0,1,1,0,0,-0.4782608695652174,-0.9254829806807728,-0.38330822248335866,0,0,0,1
4204,1,0,0,1,0,-0.5217391304347826,0.27966881324747017,-0.2914504002387065,0,0,1,0
4205,0,1,2,0,1,-0.10869565217391304,0.1517939282428703,0.13237163075630937,0,1,0,0
4206,0,1,2,1,1,0.9347826086956522,0.8546458141674335,2.0803645432342526,0,0,1,0
4207,0,0,0,1,0,-0.17391304347826086,-0.49310027598896045,-0.11374662477022647,0,1,0,0
4208,0,0,1,1,1,0.8695652173913043,-0.17571297148114073,0.8445865550738036,0,1,0,0
4209,0,1,0,1,1,0.32608695652173914,-0.28426862925482976,0.33938326770130733,0,1,0,0
4210,1,1,1,1,1,0.6956521739130435,-0.09475620975160978,0.7566629706442498,0,1,0,0
4211,1,0,0,1,0,-0.10869565217391304,0.5998160073597059,0.3239410159027196,1,0,1,0
4212,0,0,0,0,0,-0.6086956521739131,0.3725850965961362,-0.38513535914655034,1,0,1,0
4213,0,0,0,1,0,-0.5,-0.35970561177552896,-0.32694695041313176,1,1,0,0
4214,0,0,0,1,0,-0.5434782608695652,0.3624655013799449,-0.3033562584956329,1,0,1,0
4215,0,0,2,1,1,0.9347826086956522,0.6964121435142596,1.8987854698430355,0,0,1,0
4216,0,0,2,0,0,0.9347826086956522,0.39834406623735064,1.542832724901736,0,1,0,0
4217,1,0,0,1,1,-0.32608695652173914,0.08739650413983442,-0.11320143076588701,0,0,1,0
4218,0,0,0,1,0,-0.4782608695652174,-0.8334866605335787,-0.3667608477030018,0,0,0,1
4219,0,0,1,0,0,0.41304347826086957,0.08831646734130656,0.699962794192947,0,0,1,0
4220,0,1,1,0,1,0.5652173913043478,-0.9356025758969642,-0.10937033776242065,0,0,0,1
4221,0,0,0,0,0,-0.6086956521739131,-0.939282428702852,-0.4061474307732545,0,0,0,1
4222,0,0,1,0,0,0.34782608695652173,0.770009199632015,1.071048356497939,0,0,1,0
4223,0,0,0,1,0,-0.5652173913043478,-0.000919963201471889,-0.34688336900424727,0,0,1,0
4224,0,0,2,0,1,0.9130434782608695,-0.9337626494940202,0.005606657260842204,0,0,0,1
4225,0,0,0,0,1,-0.45652173913043476,-0.9218031278748849,-0.36516947060925425,0,0,0,1
4226,0,0,0,1,1,-0.5652173913043478,0.10119595216191353,-0.33621524848690243,1,0,1,0
4227,0,1,2,0,1,0.8695652173913043,0.1895124195032201,1.2215513716418076,0,1,0,0
4228,0,1,0,1,1,-0.6086956521739131,-0.03403863845446172,-0.3916482172524432,1,0,1,0
4229,1,0,2,1,1,0.9347826086956522,0.8353265869365227,2.0765187152576963,0,0,1,0
4230,0,0,0,1,0,-0.391304347826087,0.0579576816927324,-0.17850683150189892,1,0,1,0
4231,0,0,2,0,0,0.9130434782608695,0.18859245630174795,1.2703683374898236,0,1,0,0
4232,0,0,0,1,0,-0.6086956521739131,-0.007359705611775373,-0.39122090303282575,1,0,1,0
4233,0,0,2,0,1,0.08695652173913043,-0.19871205151793925,0.18236739445154587,0,1,0,0
4234,0,0,1,0,0,-0.2826086956521739,-0.9438822447102116,-0.31557155118745456,0,0,0,1
4235,1,0,1,0,1,0.5869565217391305,0.46550137994480245,1.2006866497460058,0,0,1,0
4236,0,0,0,0,0,-0.6086956521739131,-0.9273229070837166,-0.40595587612308115,0,0,0,1
4237,0,0,0,1,0,-0.5217391304347826,-0.005519779208831595,-0.30975123681680367,1,1,0,0
4238,0,1,1,0,1,0.6086956521739131,-0.937442502299908,-0.0989821817337906,0,0,0,1
4239,0,1,1,1,1,0.5869565217391305,-0.6301747930082796,0.16916485856267705,0,1,0,0
4240,0,0,0,1,0,-0.45652173913043476,0.4351425942962283,-0.1838408917605714,1,0,1,0
4241,0,1,0,0,1,-0.15217391304347827,-0.1692732290708371,0.0072422392738605386,1,1,0,0
4242,0,0,0,0,0,-0.6086956521739131,-0.9310027598896045,-0.4060148160154422,0,0,0,1
4243,0,1,0,1,0,0.2391304347826087,-0.11499540018399265,0.313228690466104,0,1,0,0
4244,0,1,2,0,1,0.3695652173913043,-0.9310027598896045,-0.1594250413500182,0,0,0,1
4245,0,1,2,0,1,0.7391304347826086,-0.9319227230910763,-0.035842822042046245,0,0,0,1
4246,0,1,2,1,1,0.8478260869565217,0.7332106715731374,1.7888331006435496,0,0,1,0
4247,0,1,2,1,1,0.8695652173913043,0.6623735050597976,1.7281986863771488,0,0,1,0
4248,0,0,0,0,1,0.5869565217391305,0.3716651333946643,1.096024135885922,0,0,1,0
4249,0,1,1,1,1,-0.41304347826086957,-0.08187672493100256,-0.21731875062163164,0,1,0,0
4250,0,0,1,0,0,0.7391304347826086,0.628334866605336,1.5304700824790118,0,0,1,0
4251,0,1,2,1,1,-0.10869565217391304,-0.3284268629254829,-0.05579397560625199,0,1,0,0
4252,0,0,0,1,0,-0.21739130434782608,-0.2621895124195031,-0.10714535682579203,0,1,0,0
4253,0,1,0,1,1,-0.15217391304347827,0.3385464581416745,0.14371756003580602,0,0,1,0
4254,0,0,0,1,1,0.0,0.2594296228150876,0.31521791183328846,1,0,1,0
4255,0,0,1,1,1,-0.34782608695652173,0.09107635694572223,-0.1202447479030291,1,1,0,0
4256,0,0,2,1,1,0.8913043478260869,-0.8160073597056118,0.17961195448366815,0,0,0,1
4257,0,0,0,0,1,0.43478260869565216,0.5344986200551981,1.0690296651845739,0,0,1,0
4258,1,0,1,1,1,0.30434782608695654,0.721251149954002,1.0116369449980291,1,0,1,0
4259,0,0,0,1,0,-0.5652173913043478,-0.9337626494940202,-0.39422683754323784,1,0,0,1
4260,0,1,1,0,1,0.2826086956521739,0.05151793928242892,0.49827048253353123,0,1,0,0
4261,0,0,1,1,0,0.6086956521739131,-0.28886844526218947,0.5119592725343785,0,1,0,0
4262,1,0,0,0,0,-0.5869565217391305,-0.07267709291628315,-0.3839712962724201,1,1,0,0
4263,0,0,2,1,1,0.9347826086956522,0.831646734130635,2.037824675922685,0,0,1,0
4264,1,0,0,1,0,0.3695652173913043,0.6274149034038641,1.0215388469146809,0,0,1,0
4265,1,0,0,1,1,0.8043478260869565,0.5464581416743332,1.6133101011924273,1,0,1,0
4266,0,0,1,0,0,0.717391304347826,0.5823367065317389,1.5123313306049073,1,0,1,0
4267,0,0,2,1,1,0.9347826086956522,0.38270469181232775,1.5443504271300321,0,1,0,0
4268,0,1,1,1,1,0.13043478260869565,0.3560257589696414,0.5210654859041564,0,0,1,0
4269,0,0,0,0,1,-0.2608695652173913,0.3652253909843608,0.01670209199780454,1,0,1,0
4270,0,0,2,1,1,0.9347826086956522,0.40570377184912626,1.5880248873695493,0,1,0,0
4271,0,1,1,0,1,-0.021739130434782608,-0.9282428702851886,-0.2518133226259195,0,0,0,1
4272,0,0,2,1,1,0.5869565217391305,-0.8316467341306348,-0.020724739651444155,1,0,0,1
4273,0,0,0,1,0,0.043478260869565216,0.17479300827966884,0.296666580712657,1,0,1,0
4274,0,0,1,0,0,0.34782608695652173,-0.9475620975160993,-0.15624228716252303,0,0,0,1
4275,0,0,0,1,0,-0.6086956521739131,-0.8206071757129715,-0.4042466192446115,0,0,0,1
4276,0,0,0,1,0,-0.5869565217391305,-0.3817847286108555,-0.37803310211704716,1,1,0,0
4277,0,0,0,1,0,-0.5,-0.9089236430542778,-0.37956553931843373,0,0,0,1
4278,0,0,1,1,1,0.41304347826086957,0.49126034958601666,0.9711747088921877,0,0,1,0
4279,0,1,0,1,1,-0.08695652173913043,-0.8270469181232751,-0.25067872969796984,0,0,0,1
4280,0,1,2,1,1,0.7608695652173914,-0.9319227230910763,-0.036373281073295426,0,0,0,1
4281,0,0,0,1,0,0.45652173913043476,-0.6504139834406624,0.11343719033533119,0,1,0,0
4282,0,1,1,0,1,0.5,0.5685372585096597,1.1503961865889643,0,0,1,0
4283,1,0,0,1,1,-0.5434782608695652,-0.0027598896044156666,-0.3292161362690311,0,0,1,0
4284,1,0,0,0,0,0.06521739130434782,0.37902483900643996,0.44218917495201915,0,0,1,0
4285,0,1,2,0,1,0.34782608695652173,0.06439742410303588,0.5815967553589255,0,1,0,0
4286,0,0,0,1,1,-0.43478260869565216,0.32566697332106725,-0.17569245164166017,0,0,1,0
4287,1,0,1,1,1,0.8043478260869565,0.6550137994480223,1.6437672905699854,1,0,1,0
4288,0,1,0,0,0,-0.5652173913043478,0.3955841766329347,-0.3360826337290901,1,0,1,0
4289,0,0,2,0,0,0.5434782608695652,-0.9245630174793008,-0.09372179634056939,0,0,0,1
4290,0,1,0,0,1,-0.6086956521739131,-0.5565777368905243,-0.40001768196770826,1,1,0,0
4291,0,1,2,0,1,0.7608695652173914,0.7350505979760811,1.6502654137027883,0,0,1,0
4292,1,0,0,1,0,0.043478260869565216,0.06531738730450803,0.24155778135510184,1,0,1,0
4293,0,0,0,1,0,-0.32608695652173914,0.3578656853725852,-0.07908996806194582,1,0,1,0
4294,0,0,1,1,0,-0.3695652173913043,0.2723091076356948,-0.12330962230580224,0,0,1,0
4295,1,0,1,1,1,0.8260869565217391,-0.17295308187672478,0.8021498325738681,0,1,0,0
4296,0,1,0,0,1,0.13043478260869565,0.03495860165593387,0.34511517223341676,1,1,0,0
